caseid,female,palin,pid
60877,Female,Very Favorable,GOP
60878,Female,Somewhat Favorable,GOP
60880,Female,Very Favorable,Independent
60881,Male,Somewhat Unfavorable,Independent
60882,Male,Very Unfavorable,Democrat
60883,Male,Very Favorable,GOP
60884,Female,Very Favorable,GOP
60888,Female,Very Favorable,GOP
60889,Female,Somewhat Favorable,Democrat
60890,Female,Very Unfavorable,Democrat
60891,Male,Very Favorable,GOP
60892,Male,Very Unfavorable,Democrat
60893,Female,Very Favorable,Independent
60894,Male,Very Favorable,GOP
60896,Female,Very Unfavorable,Democrat
60897,Male,Somewhat Unfavorable,Independent
60898,Female,Somewhat Favorable,GOP
60899,Female,Very Unfavorable,Democrat
60901,Female,Somewhat Favorable,GOP
60902,Female,Somewhat Favorable,Independent
60904,Male,Very Favorable,GOP
60905,Male,Very Unfavorable,Independent
60906,Female,Somewhat Unfavorable,Democrat
60907,Male,Very Favorable,GOP
60908,Female,Somewhat Favorable,GOP
60909,Male,Very Favorable,GOP
60910,Male,Very Favorable,Independent
60911,Female,Somewhat Favorable,GOP
60912,Male,Very Favorable,Independent
60913,Female,Very Unfavorable,Democrat
60915,Female,Very Unfavorable,Democrat
60916,Female,Somewhat Favorable,Independent
60917,Female,Very Unfavorable,Independent
60918,Male,Somewhat Favorable,Independent
60920,Female,Somewhat Unfavorable,Independent
60922,Female,Very Favorable,Independent
60923,Female,Somewhat Unfavorable,GOP
60924,Female,Very Unfavorable,Independent
60925,Male,Very Favorable,GOP
60926,Female,Very Favorable,GOP
60927,Female,Very Favorable,GOP
60928,Female,Very Unfavorable,Independent
60929,Female,Very Unfavorable,Democrat
60930,Female,Somewhat Unfavorable,Democrat
60931,Female,Somewhat Favorable,GOP
60932,Female,Somewhat Favorable,GOP
60934,Male,Very Unfavorable,Democrat
60935,Male,Somewhat Unfavorable,GOP
60937,Female,Somewhat Favorable,GOP
60938,Male,Somewhat Favorable,GOP
60939,Female,Very Unfavorable,Democrat
60940,Male,Somewhat Unfavorable,Independent
60941,Male,Very Unfavorable,Democrat
60942,Female,Somewhat Unfavorable,GOP
60943,Female,Somewhat Unfavorable,Democrat
60944,Male,Very Favorable,GOP
60945,Female,Very Unfavorable,Democrat
60947,Male,Very Favorable,Independent
60948,Female,Somewhat Unfavorable,Democrat
60949,Female,Very Unfavorable,Democrat
60950,Male,Very Favorable,GOP
60951,Female,Very Favorable,GOP
60952,Male,Very Favorable,GOP
60953,Male,Very Unfavorable,Democrat
60954,Female,Somewhat Favorable,Democrat
60955,Female,Very Favorable,GOP
60957,Female,Somewhat Unfavorable,Democrat
60958,Male,Very Favorable,Independent
60959,Female,Very Favorable,Independent
60960,Female,Somewhat Unfavorable,Democrat
60961,Female,Very Favorable,Independent
60962,Female,Very Favorable,GOP
60963,Female,Very Unfavorable,Democrat
60964,Male,Very Unfavorable,Democrat
60965,Male,Very Favorable,Independent
60966,Female,Somewhat Favorable,Democrat
60967,Male,Very Unfavorable,Independent
60968,Female,Somewhat Favorable,Independent
60969,Female,Somewhat Unfavorable,Independent
60970,Male,Somewhat Favorable,Independent
60971,Female,Very Unfavorable,Democrat
60972,Male,Somewhat Favorable,GOP
60973,Male,Very Unfavorable,Independent
60975,Male,Somewhat Favorable,GOP
60976,Female,Very Favorable,Independent
60977,Female,Very Unfavorable,Democrat
60978,Female,Somewhat Unfavorable,Democrat
60979,Female,Somewhat Favorable,Independent
60980,Female,Somewhat Favorable,Democrat
60981,Male,Very Favorable,GOP
60983,Male,Very Favorable,GOP
60984,Male,Very Favorable,GOP
60985,Male,Somewhat Unfavorable,Democrat
60986,Female,Very Unfavorable,Democrat
60987,Male,Very Favorable,GOP
60988,Male,Somewhat Favorable,GOP
60989,Male,Somewhat Favorable,Independent
60990,Male,Somewhat Favorable,Democrat
60991,Male,Very Favorable,GOP
60992,Male,Somewhat Unfavorable,Democrat
60994,Male,Very Favorable,GOP
60995,Male,Very Favorable,GOP
60996,Female,Very Unfavorable,Democrat
60997,Female,Somewhat Unfavorable,Democrat
61000,Female,Very Favorable,GOP
61003,Male,Somewhat Favorable,Independent
61006,Male,Very Unfavorable,Democrat
61009,Female,Somewhat Favorable,Democrat
61010,Male,Somewhat Unfavorable,Democrat
61012,Female,Somewhat Unfavorable,Democrat
61013,Male,Very Favorable,Independent
61014,Female,Somewhat Unfavorable,Democrat
61015,Male,Somewhat Unfavorable,Democrat
61016,Female,Very Unfavorable,Independent
61017,Male,Very Favorable,GOP
61018,Female,Somewhat Unfavorable,Democrat
61019,Male,Somewhat Favorable,GOP
61021,Male,Somewhat Favorable,GOP
61022,Male,Very Favorable,GOP
61024,Male,Somewhat Favorable,Democrat
61025,Female,Very Unfavorable,Independent
61026,Male,Somewhat Favorable,Independent
61027,Female,Very Unfavorable,Independent
61028,Male,Very Unfavorable,Democrat
61029,Male,Very Unfavorable,Democrat
61030,Male,Very Favorable,GOP
61031,Male,Somewhat Favorable,Independent
61032,Male,Very Unfavorable,Independent
61033,Female,Somewhat Favorable,GOP
61034,Male,Very Favorable,GOP
61035,Female,Somewhat Unfavorable,Independent
61037,Female,Very Favorable,Democrat
61038,Male,Somewhat Favorable,GOP
61039,Male,Very Unfavorable,Democrat
61041,Male,Very Favorable,Independent
61042,Female,Very Unfavorable,Democrat
61043,Female,Somewhat Unfavorable,Independent
61044,Male,Very Unfavorable,Democrat
61045,Female,Somewhat Favorable,Independent
61046,Female,Somewhat Unfavorable,Democrat
61048,Male,Somewhat Unfavorable,GOP
61049,Female,Very Favorable,GOP
61051,Male,Very Unfavorable,Democrat
61052,Female,Somewhat Favorable,Democrat
61053,Female,Very Unfavorable,Democrat
61054,Female,Somewhat Favorable,Independent
61055,Male,Very Favorable,GOP
61056,Female,Somewhat Favorable,Independent
61057,Female,Somewhat Favorable,Independent
61058,Female,Somewhat Favorable,Independent
61059,Female,Somewhat Favorable,GOP
61060,Female,Somewhat Favorable,Democrat
61061,Male,Very Favorable,GOP
61062,Male,Very Favorable,Independent
61064,Male,Somewhat Favorable,GOP
61065,Male,Somewhat Unfavorable,Independent
61066,Male,Very Unfavorable,Independent
61067,Male,Somewhat Unfavorable,Democrat
61068,Male,Very Unfavorable,Democrat
61069,Male,Very Unfavorable,Democrat
61070,Male,Somewhat Favorable,Independent
61071,Female,Very Favorable,GOP
61072,Male,Somewhat Unfavorable,Democrat
61073,Female,Somewhat Unfavorable,Democrat
61074,Female,Very Favorable,Independent
61075,Female,Somewhat Favorable,Independent
61076,Male,Very Unfavorable,GOP
61077,Female,Very Unfavorable,Democrat
61079,Male,Very Favorable,GOP
61080,Female,Somewhat Favorable,GOP
61081,Female,Very Favorable,GOP
61082,Male,Very Unfavorable,Independent
61084,Male,Very Unfavorable,Independent
61085,Female,Very Favorable,GOP
61086,Male,Somewhat Unfavorable,Democrat
61087,Male,Somewhat Favorable,Independent
61088,Female,Somewhat Favorable,Democrat
61089,Female,Somewhat Favorable,Independent
61090,Male,Somewhat Favorable,Independent
61091,Female,Somewhat Favorable,GOP
61092,Male,Somewhat Unfavorable,Independent
61093,Male,Somewhat Favorable,Independent
61094,Female,Very Favorable,GOP
61095,Female,Very Unfavorable,Democrat
61096,Male,Very Unfavorable,Democrat
61098,Female,Somewhat Favorable,GOP
61099,Female,Very Favorable,GOP
61100,Female,Very Favorable,GOP
61101,Female,Very Unfavorable,Democrat
61102,Male,Very Unfavorable,Independent
61103,Female,Somewhat Unfavorable,Independent
61104,Male,Somewhat Favorable,GOP
61108,Female,Somewhat Unfavorable,GOP
61109,Female,Very Unfavorable,Democrat
61111,Female,Somewhat Favorable,GOP
61113,Female,Very Favorable,GOP
61114,Female,Somewhat Favorable,Democrat
61115,Female,Very Favorable,GOP
61116,Male,Somewhat Favorable,Independent
61117,Male,Very Favorable,GOP
61121,Female,Somewhat Unfavorable,Democrat
61122,Male,Somewhat Favorable,GOP
61123,Male,Somewhat Favorable,GOP
61124,Female,Very Unfavorable,GOP
61128,Male,Very Unfavorable,Democrat
61129,Female,Very Favorable,GOP
61131,Female,Very Unfavorable,Democrat
61132,Male,Very Favorable,GOP
61133,Male,Somewhat Favorable,GOP
61135,Male,Somewhat Favorable,Independent
61136,Female,Somewhat Unfavorable,Independent
61137,Male,Very Unfavorable,Independent
61138,Female,Very Unfavorable,Democrat
61139,Male,Very Unfavorable,Democrat
61142,Female,Very Unfavorable,Democrat
61143,Male,Very Favorable,Independent
61147,Female,Somewhat Favorable,Democrat
61148,Female,Somewhat Favorable,Democrat
61149,Female,Very Favorable,Independent
61150,Female,Very Unfavorable,Democrat
61151,Female,Very Favorable,GOP
61152,Male,Very Favorable,GOP
61154,Male,Somewhat Unfavorable,Independent
61155,Male,Somewhat Unfavorable,Independent
61157,Female,Very Favorable,Democrat
61158,Female,Very Favorable,Independent
61159,Male,Very Favorable,Democrat
61160,Female,Somewhat Unfavorable,Democrat
61161,Male,Very Favorable,GOP
61163,Female,Somewhat Favorable,Independent
61164,Female,Very Favorable,GOP
61165,Male,Somewhat Favorable,Democrat
61166,Male,Somewhat Unfavorable,Independent
61167,Male,Somewhat Favorable,Independent
61168,Female,Somewhat Unfavorable,Democrat
61169,Male,Very Unfavorable,Democrat
61170,Male,Very Unfavorable,Democrat
61171,Male,Very Unfavorable,Democrat
61172,Male,Very Favorable,GOP
61174,Male,Very Favorable,GOP
61175,Female,Somewhat Unfavorable,Independent
61177,Male,Somewhat Favorable,GOP
61180,Female,Somewhat Favorable,Democrat
61181,Female,Very Unfavorable,Independent
61182,Male,Somewhat Favorable,GOP
61183,Male,Somewhat Favorable,Democrat
61186,Female,Somewhat Favorable,GOP
61188,Male,Very Unfavorable,Democrat
61189,Male,Very Favorable,GOP
61191,Female,Somewhat Favorable,GOP
61192,Female,Very Favorable,GOP
61193,Female,Somewhat Favorable,Independent
61195,Male,Somewhat Favorable,Democrat
61197,Male,Very Favorable,GOP
61198,Male,Somewhat Unfavorable,Democrat
61200,Female,Somewhat Unfavorable,Independent
61201,Female,Very Unfavorable,Independent
61202,Female,Somewhat Favorable,GOP
61203,Male,Somewhat Favorable,Independent
61204,Male,Very Favorable,Independent
61205,Male,Very Favorable,GOP
61208,Male,Somewhat Favorable,Independent
61209,Male,Very Favorable,Independent
61212,Male,Very Favorable,GOP
61213,Female,Very Favorable,Independent
61214,Male,Very Unfavorable,Democrat
61215,Male,Very Favorable,GOP
61216,Male,Somewhat Favorable,Democrat
61217,Male,Somewhat Favorable,Independent
61218,Male,Very Unfavorable,Democrat
61219,Male,Somewhat Unfavorable,Democrat
61220,Female,Very Favorable,Independent
61222,Female,Very Unfavorable,Democrat
61223,Male,Very Favorable,GOP
61224,Male,Very Unfavorable,Democrat
61225,Male,Somewhat Favorable,Independent
61226,Female,Very Unfavorable,Democrat
61227,Female,Very Favorable,GOP
61228,Female,Very Favorable,GOP
61229,Male,Somewhat Favorable,Independent
61230,Female,Somewhat Favorable,Independent
61231,Female,Very Favorable,Independent
61232,Female,Very Unfavorable,Democrat
61233,Female,Very Unfavorable,Democrat
61236,Female,Very Unfavorable,Democrat
61237,Male,Somewhat Unfavorable,Independent
61238,Male,Very Unfavorable,Democrat
61239,Female,Somewhat Unfavorable,Democrat
61240,Male,Very Favorable,GOP
61241,Male,Somewhat Unfavorable,Democrat
61242,Male,Very Favorable,GOP
61243,Male,Very Unfavorable,Independent
61245,Male,Very Favorable,GOP
61246,Male,Somewhat Unfavorable,Independent
61247,Male,Somewhat Unfavorable,Democrat
61249,Female,Very Favorable,GOP
61251,Female,Very Favorable,GOP
61252,Male,Somewhat Favorable,Independent
61253,Female,Very Favorable,GOP
61254,Female,Somewhat Favorable,Democrat
61256,Female,Very Unfavorable,Independent
61257,Female,Somewhat Unfavorable,Democrat
61258,Female,Somewhat Unfavorable,Democrat
61259,Female,Very Favorable,GOP
61260,Female,Somewhat Favorable,Democrat
61262,Male,Somewhat Favorable,Independent
61263,Female,Somewhat Unfavorable,Independent
61264,Male,Somewhat Favorable,Independent
61265,Female,Very Favorable,GOP
61267,Female,Very Unfavorable,Independent
61268,Female,Somewhat Unfavorable,Democrat
61269,Female,Very Unfavorable,Democrat
61272,Male,Very Favorable,GOP
61273,Female,Very Favorable,Independent
61274,Female,Somewhat Favorable,Democrat
61275,Male,Somewhat Favorable,Independent
61276,Female,Very Favorable,Democrat
61277,Male,Very Favorable,GOP
61278,Female,Very Unfavorable,Democrat
61279,Female,Very Favorable,GOP
61280,Male,Very Unfavorable,Democrat
61282,Female,Very Unfavorable,Democrat
61284,Female,Somewhat Unfavorable,Democrat
61285,Male,Somewhat Favorable,GOP
61288,Female,Somewhat Favorable,Democrat
61289,Female,Somewhat Favorable,Independent
61290,Male,Somewhat Favorable,GOP
61291,Male,Very Unfavorable,GOP
61293,Female,Very Unfavorable,Democrat
61294,Male,Somewhat Favorable,Independent
61295,Female,Very Unfavorable,Democrat
61297,Female,Very Favorable,GOP
61299,Male,Very Unfavorable,Democrat
61300,Male,Somewhat Favorable,GOP
61301,Female,Very Favorable,GOP
61302,Male,Very Favorable,Independent
61303,Female,Somewhat Favorable,Independent
61304,Male,Very Favorable,Independent
61305,Male,Very Favorable,GOP
61306,Male,Very Favorable,Independent
61307,Female,Somewhat Favorable,GOP
61308,Female,Somewhat Favorable,Independent
61309,Female,Somewhat Favorable,Democrat
61310,Male,Somewhat Unfavorable,Democrat
61311,Male,Very Favorable,GOP
61312,Male,Somewhat Favorable,GOP
61314,Female,Somewhat Favorable,Democrat
61315,Female,Somewhat Favorable,Independent
61316,Female,Very Unfavorable,Democrat
61318,Female,Very Unfavorable,Democrat
61319,Female,Somewhat Favorable,Independent
61322,Female,Very Favorable,GOP
61324,Female,Very Favorable,Democrat
61325,Female,Somewhat Unfavorable,Democrat
61326,Male,Very Favorable,Independent
61331,Male,Somewhat Unfavorable,Independent
61332,Male,Very Favorable,Independent
61333,Male,Very Favorable,GOP
61334,Female,Very Favorable,GOP
61335,Male,Very Favorable,GOP
61336,Female,Somewhat Favorable,Democrat
61337,Female,Somewhat Favorable,Independent
61338,Female,Somewhat Favorable,Democrat
61339,Male,Very Unfavorable,Democrat
61340,Female,Very Unfavorable,Independent
61342,Male,Somewhat Favorable,GOP
61345,Female,Very Unfavorable,Democrat
61349,Female,Very Unfavorable,Democrat
61350,Female,Somewhat Unfavorable,Independent
61351,Male,Somewhat Unfavorable,Independent
61352,Female,Somewhat Unfavorable,Democrat
61353,Female,Somewhat Favorable,Democrat
61355,Male,Very Favorable,Independent
61356,Male,Very Unfavorable,Independent
61357,Female,Very Unfavorable,Independent
61358,Male,Very Favorable,GOP
61361,Male,Very Unfavorable,Democrat
61362,Male,Somewhat Favorable,GOP
61363,Male,Somewhat Favorable,GOP
61365,Female,Very Unfavorable,Independent
61366,Female,Somewhat Unfavorable,Independent
61368,Female,Somewhat Unfavorable,Democrat
61369,Female,Somewhat Favorable,Independent
61371,Male,Somewhat Favorable,Independent
61373,Male,Very Favorable,GOP
61374,Female,Very Unfavorable,Democrat
61377,Male,Very Favorable,Democrat
61378,Female,Very Unfavorable,Democrat
61379,Male,Very Favorable,GOP
61381,Female,Very Unfavorable,Democrat
61382,Female,Very Unfavorable,Democrat
61383,Female,Very Unfavorable,Independent
61384,Female,Very Favorable,Independent
61385,Male,Somewhat Favorable,GOP
61386,Male,Very Unfavorable,Democrat
61387,Female,Somewhat Unfavorable,Democrat
61389,Male,Very Favorable,GOP
61390,Female,Very Unfavorable,Democrat
61392,Female,Very Unfavorable,Democrat
61393,Female,Very Favorable,GOP
61396,Female,Very Favorable,GOP
61397,Male,Somewhat Favorable,Democrat
61398,Female,Very Favorable,GOP
61399,Female,Very Favorable,GOP
61401,Female,Very Favorable,GOP
61403,Female,Very Unfavorable,Democrat
61405,Female,Very Unfavorable,Democrat
61406,Female,Very Unfavorable,Democrat
61407,Male,Very Unfavorable,Democrat
61408,Male,Very Unfavorable,Democrat
61410,Female,Somewhat Favorable,GOP
61412,Female,Very Favorable,Independent
61413,Male,Somewhat Unfavorable,Independent
61415,Female,Very Favorable,Independent
61416,Male,Somewhat Unfavorable,Democrat
61417,Male,Somewhat Favorable,GOP
61419,Female,Somewhat Unfavorable,Independent
61420,Male,Very Unfavorable,Democrat
61421,Female,Very Favorable,GOP
61422,Male,Very Favorable,Democrat
61424,Male,Very Unfavorable,Democrat
61425,Male,Somewhat Favorable,Independent
61426,Female,Very Favorable,GOP
61427,Male,Somewhat Favorable,GOP
61428,Male,Very Favorable,GOP
61429,Female,Very Unfavorable,Democrat
61430,Male,Somewhat Unfavorable,Democrat
61431,Female,Somewhat Favorable,Independent
61432,Female,Somewhat Favorable,Democrat
61433,Male,Very Favorable,GOP
61434,Female,Very Favorable,GOP
61435,Female,Somewhat Unfavorable,Independent
61438,Male,Very Unfavorable,Democrat
61439,Male,Somewhat Favorable,GOP
61440,Female,Very Unfavorable,Independent
61442,Female,Very Unfavorable,Democrat
61443,Female,Somewhat Unfavorable,Independent
61444,Female,Very Favorable,GOP
61445,Male,Very Favorable,GOP
61447,Male,Somewhat Favorable,GOP
61448,Male,Somewhat Favorable,Democrat
61449,Female,Very Unfavorable,Democrat
61450,Male,Somewhat Favorable,GOP
61451,Female,Somewhat Unfavorable,Democrat
61453,Female,Very Unfavorable,Democrat
61454,Female,Very Unfavorable,Democrat
61455,Female,Very Unfavorable,Democrat
61456,Female,Very Favorable,GOP
61457,Female,Very Unfavorable,Democrat
61459,Female,Very Favorable,Independent
61460,Female,Very Unfavorable,Independent
61461,Male,Very Favorable,GOP
61462,Male,Very Favorable,GOP
61463,Male,Very Unfavorable,Independent
61464,Male,Somewhat Unfavorable,Democrat
61465,Male,Very Favorable,GOP
61466,Male,Very Favorable,GOP
61467,Female,Very Favorable,Independent
61468,Male,Very Favorable,GOP
61469,Male,Very Unfavorable,Democrat
61470,Male,Somewhat Favorable,Independent
61471,Male,Very Unfavorable,Independent
61472,Female,Somewhat Unfavorable,Democrat
61473,Female,Somewhat Unfavorable,Independent
61474,Female,Very Unfavorable,Independent
61475,Male,Somewhat Unfavorable,Independent
61476,Male,Very Unfavorable,Independent
61477,Female,Very Favorable,Democrat
61478,Female,Somewhat Favorable,Independent
61479,Female,Very Unfavorable,Democrat
61480,Male,Very Unfavorable,Democrat
61481,Female,Somewhat Favorable,Independent
61482,Male,Somewhat Favorable,Independent
61483,Female,Somewhat Favorable,Independent
61486,Female,Very Unfavorable,Independent
61487,Male,Very Unfavorable,Independent
61488,Female,Very Favorable,GOP
61489,Male,Very Unfavorable,Democrat
61490,Female,Somewhat Unfavorable,Democrat
61491,Male,Very Favorable,Independent
61492,Male,Somewhat Favorable,GOP
61493,Female,Somewhat Favorable,GOP
61494,Male,Very Unfavorable,Democrat
61495,Male,Very Unfavorable,Independent
61496,Female,Somewhat Unfavorable,Democrat
61497,Male,Very Unfavorable,Democrat
61498,Female,Very Favorable,GOP
61499,Female,Somewhat Favorable,GOP
61500,Female,Very Favorable,GOP
61502,Male,Very Unfavorable,Democrat
61503,Male,Very Unfavorable,Democrat
61504,Female,Somewhat Unfavorable,Independent
61505,Male,Somewhat Favorable,Democrat
61506,Female,Very Favorable,GOP
61510,Male,Very Favorable,Independent
61511,Male,Somewhat Favorable,Democrat
61512,Male,Somewhat Favorable,Democrat
61513,Female,Somewhat Unfavorable,Independent
61514,Male,Somewhat Favorable,GOP
61515,Female,Somewhat Favorable,Independent
61517,Male,Very Favorable,GOP
61519,Female,Very Unfavorable,Democrat
61520,Male,Very Unfavorable,Democrat
61521,Female,Somewhat Favorable,Democrat
61523,Female,Very Unfavorable,Democrat
61525,Female,Very Unfavorable,Democrat
61526,Male,Somewhat Favorable,Democrat
61527,Female,Very Favorable,GOP
61529,Female,Very Unfavorable,Democrat
61530,Male,Somewhat Favorable,Independent
61531,Male,Somewhat Favorable,GOP
61532,Male,Very Unfavorable,Democrat
61535,Female,Very Favorable,GOP
61536,Female,Very Favorable,Independent
61537,Male,Very Favorable,Independent
61538,Female,Very Unfavorable,Independent
61539,Female,Very Favorable,GOP
61540,Female,Very Favorable,GOP
61541,Female,Very Favorable,Independent
61543,Female,Very Favorable,GOP
61546,Female,Very Favorable,GOP
61547,Male,Very Favorable,GOP
61549,Male,Very Favorable,GOP
61550,Male,Somewhat Unfavorable,GOP
61551,Male,Somewhat Unfavorable,Independent
61552,Male,Very Favorable,Independent
61553,Male,Very Favorable,Independent
61554,Female,Very Favorable,GOP
61555,Male,Somewhat Unfavorable,Independent
61556,Male,Somewhat Favorable,Independent
61557,Male,Very Unfavorable,Democrat
61559,Male,Somewhat Unfavorable,Democrat
61560,Male,Very Favorable,GOP
61562,Male,Very Favorable,Independent
61564,Male,Somewhat Unfavorable,Independent
61565,Male,Very Unfavorable,Democrat
61566,Male,Very Favorable,Independent
61568,Male,Very Unfavorable,Democrat
61570,Male,Very Favorable,GOP
61571,Male,Somewhat Unfavorable,GOP
61573,Male,Very Favorable,GOP
61575,Male,Somewhat Unfavorable,Democrat
61578,Male,Somewhat Unfavorable,Independent
61579,Male,Very Favorable,GOP
61580,Male,Very Favorable,Independent
61581,Female,Very Unfavorable,Democrat
61582,Male,Somewhat Unfavorable,Independent
61584,Male,Somewhat Favorable,Independent
61585,Male,Very Unfavorable,Democrat
61586,Male,Very Unfavorable,Democrat
61587,Male,Somewhat Unfavorable,Democrat
61588,Male,Very Favorable,GOP
61590,Male,Somewhat Favorable,Independent
61591,Male,Very Favorable,GOP
61592,Male,Very Favorable,Independent
61593,Male,Very Unfavorable,Democrat
61594,Male,Very Unfavorable,Independent
61595,Male,Very Unfavorable,Independent
61596,Male,Very Unfavorable,GOP
61597,Female,Very Unfavorable,GOP
61598,Male,Very Favorable,Independent
61600,Male,Very Unfavorable,Democrat
61601,Female,Very Favorable,Democrat
61602,Female,Somewhat Favorable,GOP
61603,Female,Very Unfavorable,Democrat
61604,Female,Very Unfavorable,GOP
61605,Female,Somewhat Unfavorable,Democrat
61607,Female,Very Unfavorable,GOP
61608,Female,Very Favorable,GOP
61609,Female,Somewhat Unfavorable,Independent
61610,Male,Very Favorable,GOP
61611,Male,Somewhat Favorable,Independent
61612,Male,Very Unfavorable,Independent
61614,Male,Somewhat Favorable,Independent
61615,Male,Somewhat Favorable,Independent
61617,Female,Somewhat Favorable,Democrat
61618,Male,Very Unfavorable,Independent
61619,Female,Very Unfavorable,Democrat
61620,Male,Somewhat Unfavorable,GOP
61621,Female,Somewhat Favorable,Independent
61623,Male,Very Favorable,Independent
61625,Female,Very Unfavorable,Independent
61626,Male,Very Favorable,GOP
61629,Male,Somewhat Favorable,Democrat
61630,Female,Very Unfavorable,Democrat
61631,Female,Very Unfavorable,Independent
61633,Male,Very Favorable,GOP
61635,Female,Very Favorable,GOP
61636,Female,Somewhat Unfavorable,Democrat
61637,Male,Very Unfavorable,Independent
61638,Female,Very Unfavorable,Democrat
61639,Male,Somewhat Unfavorable,Independent
61640,Male,Somewhat Favorable,GOP
61641,Male,Very Favorable,GOP
61643,Male,Somewhat Favorable,Independent
61645,Female,Somewhat Unfavorable,Democrat
61646,Female,Very Unfavorable,Independent
61648,Female,Very Favorable,GOP
61649,Male,Somewhat Favorable,Independent
61650,Male,Somewhat Favorable,Independent
61651,Female,Very Unfavorable,Independent
61652,Male,Very Unfavorable,Democrat
61653,Female,Somewhat Favorable,Democrat
61655,Female,Very Favorable,GOP
61656,Male,Somewhat Favorable,Independent
61659,Male,Very Unfavorable,GOP
61660,Male,Very Unfavorable,Democrat
61661,Female,Very Favorable,GOP
61662,Male,Somewhat Favorable,Independent
61663,Female,Very Unfavorable,Independent
61665,Male,Somewhat Unfavorable,Democrat
61666,Male,Somewhat Unfavorable,Democrat
61667,Female,Somewhat Unfavorable,Democrat
61668,Male,Very Favorable,GOP
61669,Male,Very Favorable,GOP
61670,Male,Somewhat Favorable,Independent
61671,Female,Somewhat Unfavorable,Democrat
61672,Male,Somewhat Unfavorable,Democrat
61673,Male,Very Favorable,GOP
61674,Male,Very Unfavorable,Democrat
61675,Male,Very Unfavorable,Independent
61676,Female,Somewhat Favorable,Democrat
61677,Female,Very Favorable,Independent
61678,Male,Very Unfavorable,Independent
61679,Male,Very Favorable,Independent
61681,Female,Very Unfavorable,Democrat
61682,Female,Somewhat Favorable,GOP
61683,Male,Very Unfavorable,Democrat
61684,Male,Very Favorable,GOP
61685,Male,Somewhat Favorable,GOP
61686,Male,Very Favorable,GOP
61687,Male,Somewhat Favorable,GOP
61688,Female,Very Unfavorable,Democrat
61689,Male,Very Favorable,GOP
61690,Male,Somewhat Unfavorable,Independent
61691,Female,Somewhat Favorable,GOP
61692,Female,Somewhat Unfavorable,Democrat
61693,Female,Very Favorable,Independent
61694,Male,Very Unfavorable,Democrat
61695,Male,Somewhat Favorable,Independent
61696,Female,Very Favorable,GOP
61697,Female,Very Unfavorable,Independent
61698,Female,Somewhat Unfavorable,Independent
61699,Male,Somewhat Unfavorable,Democrat
61700,Female,Very Favorable,Independent
61701,Female,Very Unfavorable,Democrat
61702,Male,Somewhat Favorable,GOP
61703,Female,Very Unfavorable,Independent
61704,Male,Somewhat Unfavorable,Democrat
61705,Male,Somewhat Unfavorable,Independent
61706,Female,Very Favorable,Independent
61708,Male,Very Favorable,Independent
61710,Female,Very Favorable,GOP
61711,Male,Somewhat Favorable,Independent
61712,Female,Somewhat Favorable,Independent
61713,Female,Very Unfavorable,Democrat
61714,Female,Very Favorable,GOP
61716,Male,Somewhat Unfavorable,GOP
61718,Female,Very Unfavorable,Independent
61719,Female,Somewhat Unfavorable,Democrat
61720,Female,Somewhat Favorable,Democrat
61721,Female,Very Favorable,GOP
61725,Female,Very Favorable,GOP
61726,Female,Very Favorable,Independent
61727,Male,Somewhat Favorable,Independent
61728,Female,Very Favorable,Independent
61729,Male,Somewhat Favorable,GOP
61732,Male,Somewhat Unfavorable,Democrat
61733,Female,Very Unfavorable,Democrat
61734,Female,Somewhat Favorable,Independent
61737,Female,Very Unfavorable,Independent
61740,Female,Somewhat Unfavorable,Independent
61741,Male,Very Favorable,Independent
61742,Male,Somewhat Favorable,GOP
61743,Male,Very Favorable,GOP
61744,Male,Very Favorable,GOP
61745,Female,Very Unfavorable,Independent
61746,Male,Very Favorable,Independent
61747,Male,Very Favorable,GOP
61748,Female,Very Favorable,GOP
61749,Female,Very Favorable,GOP
61750,Male,Very Favorable,GOP
61751,Male,Very Favorable,Independent
61752,Male,Somewhat Favorable,GOP
61753,Female,Very Favorable,GOP
61754,Female,Very Unfavorable,Democrat
61755,Female,Very Unfavorable,Independent
61756,Male,Somewhat Unfavorable,Democrat
61757,Male,Somewhat Unfavorable,Independent
61758,Male,Very Favorable,Independent
61759,Female,Somewhat Favorable,Independent
61761,Female,Very Unfavorable,Democrat
61762,Male,Somewhat Unfavorable,Independent
61763,Female,Somewhat Unfavorable,Democrat
61765,Male,Very Unfavorable,Democrat
61767,Female,Somewhat Unfavorable,Democrat
61768,Female,Very Unfavorable,Democrat
61771,Male,Somewhat Favorable,Democrat
61772,Female,Somewhat Unfavorable,Independent
61773,Female,Very Favorable,GOP
61774,Male,Somewhat Favorable,GOP
61775,Male,Very Favorable,Independent
61776,Female,Very Favorable,Independent
61777,Male,Very Unfavorable,Independent
61778,Female,Somewhat Favorable,GOP
61779,Female,Somewhat Unfavorable,Independent
61780,Male,Somewhat Favorable,GOP
61781,Male,Somewhat Unfavorable,Democrat
61783,Male,Somewhat Favorable,Independent
61785,Male,Very Unfavorable,Democrat
61786,Female,Very Unfavorable,Democrat
61787,Female,Very Unfavorable,Democrat
61788,Male,Somewhat Unfavorable,Democrat
61789,Female,Somewhat Favorable,Independent
61790,Female,Very Unfavorable,Democrat
61791,Female,Very Unfavorable,Democrat
61793,Female,Very Unfavorable,Democrat
